1296313,184.64.34.23,55839,3389
1296313,184.64.34.23,40527,3389
1296313,184.64.34.23,56384,3389
1296313,184.64.34.23,51947,443
1296313,184.64.34.23,41253,3389
1296313,184.64.34.23,54389,2547
1296313,184.64.34.23,61262,443
1296313,184.64.34.23,45269,80
1296313,184.64.34.23,63595,80
1296313,184.64.34.23,61613,3389
1296313,184.64.34.23,59876,3389
1296313,184.64.34.23,58670,443
1296313,184.64.34.23,45846,3389
1296313,184.64.34.23,42282,80
1296313,184.64.34.23,44571,3389
1296313,184.64.34.23,52185,443
1296313,184.64.34.23,42947,443
1296313,184.64.34.23,59007,443
1296313,184.64.34.23,43626,443
1296313,184.64.34.23,48143,3389
1296313,184.64.34.23,51369,80
1296313,184.64.34.23,51209,80
1296313,184.64.34.23,64536,3389
1296313,184.64.34.23,49339,3389
1296313,184.64.34.23,60383,5024
1296313,184.64.34.23,53832,1948
1296313,142.12.220.111,42444,443
1296313,184.64.34.23,56281,80
1296313,184.64.34.23,53374,80
1296313,184.64.34.23,60525,80
1296313,184.64.34.23,43954,80
1296313,184.64.34.23,55000,3389
1296313,184.64.34.23,49372,3389
1296313,184.64.34.23,63422,5402
1296313,184.64.34.23,46697,443
1296313,184.64.34.23,49382,3389
1296313,184.64.34.23,56532,3389
1296313,184.64.34.23,62420,1666
1296313,184.64.34.23,56178,443
1296313,184.64.34.23,64211,443
1296313,184.64.34.23,53339,443
1296313,184.64.34.23,57010,3389
1296313,184.64.34.23,45424,443
1296313,130.17.175.49,59501,4400
1296313,184.64.34.23,49525,80
1296313,184.64.34.23,61961,80
1296313,184.64.34.23,57409,443
1296313,184.64.34.23,46662,2422
1296313,184.64.34.23,48024,443
1296313,184.64.34.23,57848,443
1296313,184.64.34.23,44637,4508
1296313,151.13.217.195,59477,443
1296313,184.64.34.23,64923,80
1296313,184.64.34.23,40869,80
1296313,184.64.34.23,62882,80
1296313,184.64.34.23,56153,80
1296313,184.64.34.23,62028,3389
1296313,184.64.34.23,63457,80
1296313,184.64.34.23,41919,80
1296313,184.64.34.23,51618,3389
1296313,184.64.34.23,55977,3389
1296313,184.64.34.23,51976,80
1296313,184.64.34.23,43130,3234
1296313,184.64.34.23,41355,80
1296313,184.64.34.23,51940,3389
1296313,184.64.34.23,55987,443
1296313,184.64.34.23,56497,3049
1296313,184.64.34.23,61992,80
1296313,184.64.34.23,58228,3389
1296313,184.64.34.23,45642,80
1296313,184.64.34.23,61514,80
1296313,184.64.34.23,42769,3389
1296313,184.64.34.23,40528,3005
1296313,184.64.34.23,64126,443
1296313,184.64.34.23,54270,80
1296313,184.64.34.23,51623,1415
1296313,184.64.34.23,63070,1489
1296313,184.64.34.23,48406,443
1296313,184.64.34.23,41582,3071
1296313,184.64.34.23,60665,3389
1296313,184.64.34.23,48539,3389
1296313,184.64.34.23,45448,3863
1296313,184.64.34.23,53906,443
1296313,184.64.34.23,56622,80
1296313,184.64.34.23,40956,3389
1296313,184.64.34.23,49675,3680
1296313,184.64.34.23,45790,1261
1296313,184.64.34.23,41183,80
1296313,184.64.34.23,57169,2877
1296313,184.64.34.23,54359,3389
1296313,184.64.34.23,40866,80
1296313,184.64.34.23,50635,4419
1296313,184.64.34.23,41447,4017
1296313,184.64.34.23,61467,1217
1296313,184.64.34.23,58002,80
1296313,184.64.34.23,44240,80
1296313,184.64.34.23,50440,4223
1296313,184.64.34.23,47654,4201
1296313,184.64.34.23,54091,80
1296313,184.64.34.23,46099,80
1296313,184.64.34.23,64875,443
1296313,184.64.34.23,58493,80
1296313,184.64.34.23,53287,443
1296313,184.64.34.23,42360,80
1296313,184.64.34.23,58681,1273
1296313,184.64.34.23,41690,1286
1296313,184.64.34.23,55482,3389
1296313,184.64.34.23,45274,443
1296313,184.64.34.23,57855,80
1296313,184.64.34.23,45480,443
1296313,184.64.34.23,64566,5099
1296313,184.64.34.23,42145,3389
1296313,184.64.34.23,64771,3389
1296313,184.64.34.23,57198,3389
1296313,184.64.34.23,60588,3389
1296313,184.64.34.23,44328,3389
1296313,184.64.34.23,63460,3389
1296313,184.64.34.23,43440,3389
1296313,134.12.201.9,62544,2051
1296313,184.64.34.23,44158,3325
1296313,184.64.34.23,63563,443
1296313,184.64.34.23,46147,3389
1296313,184.64.34.23,63863,443
1296313,184.64.34.23,45045,80
1296313,184.64.34.23,46843,80
1296313,184.64.34.23,43399,3389
1296313,184.64.34.23,50190,80
1296313,184.64.34.23,49032,443
1296313,184.64.34.23,41938,443
1296313,184.64.34.23,54557,3660
1296313,166.20.157.206,45564,443
1296314,184.64.34.23,55894,443
1296314,184.64.34.23,44221,80
1296314,184.64.34.23,42581,3389
1296314,184.64.34.23,42004,4057
1296314,184.64.34.23,42584,443
1296314,184.64.34.23,60589,2446
1296314,184.64.34.23,61391,3649
1296314,184.64.34.23,64554,80
1296314,184.64.34.23,52906,3389
1296314,184.64.34.23,51838,3389
1296314,184.64.34.23,58959,3389
1296314,184.64.34.23,52662,443
1296314,184.64.34.23,50006,443
1296314,184.64.34.23,59785,80
1296314,184.64.34.23,59896,80
1296314,184.64.34.23,63593,3389
1296314,184.64.34.23,42052,80
1296314,184.64.34.23,46193,3524
1296314,184.64.34.23,40150,443
1296314,184.64.34.23,59078,80
1296314,184.64.34.23,41073,443
1296314,184.64.34.23,41600,3389
1296314,184.64.34.23,43898,443
1296314,184.64.34.23,57852,80
1296314,184.64.34.23,55822,443
1296314,184.64.34.23,59205,80
1296314,184.64.34.23,59442,3389
1296314,184.64.34.23,52785,80
1296314,154.19.9.115,41685,80
1296314,184.64.34.23,60132,80
1296314,184.64.34.23,64200,443
1296314,184.64.34.23,51486,80
1296314,184.64.34.23,55133,443
1296314,184.64.34.23,63582,443
1296314,184.64.34.23,59527,80
1296314,184.64.34.23,61761,3389
1296314,184.64.34.23,56791,80
1296314,184.64.34.23,55268,443
1296314,184.64.34.23,40081,1091
1296314,184.64.34.23,43469,3389
1296314,184.64.34.23,43595,3389
1296314,184.64.34.23,60236,4711
1296314,184.64.34.23,46146,443
1296314,184.64.34.23,62450,443
1296314,184.64.34.23,58927,80
1296314,184.64.34.23,63833,443
1296314,184.64.34.23,63749,4609
1296314,184.64.34.23,56579,443
1296314,184.64.34.23,50907,443
1296314,184.64.34.23,58121,3389
1296314,184.64.34.23,41722,80
1296314,184.64.34.23,41534,443
1296314,184.64.34.23,56102,3389
1296314,184.64.34.23,43250,3015
1296314,184.64.34.23,44919,443
1296314,184.64.34.23,61567,80
1296314,184.64.34.23,48903,80
1296314,184.64.34.23,63326,80
1296314,184.64.34.23,44151,443
1296314,184.64.34.23,44587,3389
1296314,184.64.34.23,51085,3282
1296314,184.64.34.23,49969,80
1296314,184.64.34.23,42278,443
1296314,184.64.34.23,48429,1151
1296314,184.64.34.23,49961,4125
1296314,184.64.34.23,56820,80
1296314,184.64.34.23,59021,443
1296314,184.64.34.23,51811,443
1296314,184.64.34.23,46703,80
1296314,184.64.34.23,46218,3389
1296314,184.64.34.23,56855,1122
1296314,184.64.34.23,41999,3389
1296314,184.64.34.23,52907,80
1296314,184.64.34.23,44676,443
1296314,184.64.34.23,61748,4508
1296314,184.64.34.23,44483,4172
1296314,184.64.34.23,63427,80
1296314,184.64.34.23,56652,80
1296314,184.64.34.23,59140,3278
1296314,184.64.34.23,53413,3389
1296314,156.14.13.142,40185,80
1296314,184.64.34.23,53466,1408
1296314,184.64.34.23,43362,1338
1296314,184.64.34.23,49521,443
1296314,184.64.34.23,64869,3389
1296314,184.64.34.23,59252,3389
1296314,184.64.34.23,46797,3389
1296314,184.64.34.23,56329,443
1296314,184.64.34.23,64579,4998
1296314,184.64.34.23,49064,3389
1296314,184.64.34.23,54589,3742
1296314,184.64.34.23,55452,3328
1296314,184.64.34.23,55143,80
1296314,184.64.34.23,46422,80
1296314,184.64.34.23,45873,80
1296314,184.64.34.23,41834,443
1296314,184.64.34.23,47803,443
1296314,184.64.34.23,48264,80
1296314,161.12.190.15,61009,80
1296314,184.64.34.23,49147,3389
1296314,184.64.34.23,49762,443
1296314,168.20.15.17,60120,80
1296314,184.64.34.23,50183,3389
1296314,184.64.34.23,58930,80
1296314,184.64.34.23,46774,3389
1296314,184.64.34.23,59960,80
1296314,184.64.34.23,50116,1548
1296314,184.64.34.23,58016,1539
1296314,184.64.34.23,46797,2601
1296314,184.64.34.23,56421,443
1296314,184.64.34.23,52637,3660
1296314,184.64.34.23,58872,80
1296314,184.64.34.23,62723,443
1296314,184.64.34.23,54946,3389
1296314,184.64.34.23,54062,3389
1296314,184.64.34.23,50235,4208
1296314,184.64.34.23,53508,443
1296314,184.64.34.23,57665,80
1296314,184.64.34.23,48392,3389
1296314,184.64.34.23,45428,80
1296314,184.64.34.23,58244,3389
1296314,184.64.34.23,64946,3389
1296314,167.10.226.158,41203,4672
1296314,184.64.34.23,41431,80
1296314,184.64.34.23,54290,3389
1296314,184.64.34.23,58587,443
1296314,184.64.34.23,60616,443
1296314,184.64.34.23,42882,443
1296314,184.64.34.23,55390,3389
1296314,184.64.34.23,50557,1312
1296314,184.64.34.23,57835,2838
1296314,184.64.34.23,40115,3389
1296314,184.64.34.23,41950,80
1296314,184.64.34.23,42686,3389
1296314,184.64.34.23,59489,80
1296314,184.64.34.23,47084,443
1296314,184.64.34.23,56369,80
1296314,184.64.34.23,43924,80
1296314,184.64.34.23,46701,3389
1296314,184.64.34.23,62388,5348
1296314,184.64.34.23,47585,443
1296314,184.64.34.23,45904,3389
1296314,184.64.34.23,63180,3389
1296314,184.64.34.23,59283,80
1296314,184.64.34.23,60919,443
1296314,184.64.34.23,54065,4708
1296314,184.64.34.23,41000,443
1296314,184.64.34.23,41114,80
1296314,184.64.34.23,57814,443
1296314,184.64.34.23,58617,443
1296314,184.64.34.23,44983,80
1296314,184.64.34.23,64685,443
1296314,184.64.34.23,52070,443
1296314,160.20.43.91,43890,80
1296310,184.64.34.23,40070,3389
1296311,184.64.34.23,44050,1176
1296311,184.64.34.23,64038,2213
1296311,123.19.13.76,56830,80
1296312,184.64.34.23,52134,3389
1296312,184.64.34.23,56495,443
1296312,184.64.34.23,42069,443
1296312,150.16.224.141,47176,3682
1296313,184.64.34.23,42660,3389
1296313,184.64.34.23,62737,443
1296313,184.64.34.23,56524,443
1296313,184.64.34.23,56163,80
1296313,126.16.149.185,46042,3389
1296313,184.64.34.23,60843,80
1296313,184.64.34.23,44156,443
1296314,130.8.126.139,48126,3389
1296314,132.4.69.18,49204,80
1296314,137.7.112.232,58562,3389
1296314,184.64.34.23,61485,3389
1296315,184.64.34.23,52276,443
1296315,138.6.248.175,41752,3389
1296315,184.64.34.23,58580,3389
1296316,184.64.34.23,44805,3181
1296316,184.64.34.23,53646,443
1296316,184.64.34.23,53852,80
1296316,184.64.34.23,43885,443
1296316,184.64.34.23,64441,443
1296317,184.64.34.23,43985,443
1296317,184.64.34.23,62209,443
1296317,184.64.34.23,64462,80
1296317,184.64.34.23,41501,3389
1296317,160.18.90.116,55621,3389
1296317,150.4.136.74,54625,4434
1296317,128.7.21.56,57886,3389
1296318,184.64.34.23,46401,3389
1296318,135.15.10.165,53365,443
1296318,184.64.34.23,64357,3389
1296318,184.64.34.23,62195,443
1296318,126.11.200.74,40947,443
1296318,152.8.60.227,59966,80
1296319,184.64.34.23,51973,80
1296319,184.64.34.23,43883,3389
1296319,110.6.204.217,62822,443
1296319,184.64.34.23,49915,3389
1296320,184.64.34.23,41209,80
1296320,184.64.34.23,43481,2039
1296320,119.43.23.54,54907,443
1296320,143.9.177.154,40964,2733
1296321,119.43.23.54,44779,3389
1296321,182.3.53.230,56054,4068
1296321,141.11.46.47,46251,3389
1296322,154.12.225.194,49142,443
1296322,161.10.5.72,55966,4174
1296322,112.16.247.48,51668,443
1296323,153.16.80.120,62882,443
1296323,184.64.34.23,62080,80
1296323,184.64.34.23,44212,80
1296323,182.3.53.230,48024,1672
1296324,184.64.34.23,41374,2854
1296324,150.20.69.162,41344,443
1296324,184.64.34.23,61445,80
1296324,115.18.155.145,44698,4922
1296324,170.9.147.164,47168,3389
1296324,184.64.34.23,40508,443
1296324,184.64.34.23,51656,80
1296324,136.14.22.123,58490,1651
1296324,157.20.192.56,61419,3389
1296324,130.19.91.72,47022,443
1296325,184.64.34.23,61234,443
1296325,141.18.239.10,50002,80
1296325,184.64.34.23,61545,443
1296325,184.64.34.23,43412,443
1296326,184.64.34.23,60791,3389
1296326,141.14.1.61,59544,3878
1296326,184.64.34.23,52732,2085
1296326,140.18.238.218,52684,443
1296326,184.64.34.23,49601,2184
1296327,184.64.34.23,56310,443
1296327,184.64.34.23,54793,443
1296327,184.64.34.23,56461,80
1296327,184.64.34.23,48011,443
1296328,184.64.34.23,55401,443
1296328,184.64.34.23,48214,443
1296328,184.64.34.23,52983,1314
1296328,164.12.16.237,54403,5055
1296329,135.7.140.80,46549,80
1296329,184.64.34.23,44424,80
1296329,139.18.47.118,61360,3389
1296329,140.11.13.199,57099,443
1296330,184.64.34.23,44761,443
1296330,184.64.34.23,51982,5276
1296330,118.4.89.31,43055,3916
1296330,158.20.26.183,64761,443
1296331,184.64.34.23,49930,443
1296331,184.64.34.23,48388,80
1296331,184.64.34.23,57761,80
1296332,184.64.34.23,43019,443
1296332,184.64.34.23,60427,80
1296332,184.64.34.23,47383,443
1296333,184.64.34.23,60076,443
1296333,119.9.221.58,40257,3389
1296333,148.8.190.190,43567,443
1296333,184.64.34.23,41478,3389
1296333,184.64.34.23,43461,4478
1296333,184.64.34.23,60232,3389
1296333,184.64.34.23,47219,443
1296334,184.64.34.23,64436,443
1296334,184.64.34.23,41744,80
1296334,139.7.191.52,48581,80
1296334,166.16.159.89,57114,3538
1296334,184.64.34.23,64437,80
1296335,184.64.34.23,55641,3874
1296335,184.64.34.23,59044,80
1296335,184.64.34.23,59617,3389
1296335,184.64.34.23,56307,3389
1296335,184.64.34.23,46719,80
1296336,113.4.245.142,51890,2933
1296336,168.17.149.59,58622,80
1296336,140.10.116.137,47958,443
1296336,184.64.34.23,47236,3777
1296336,184.64.34.23,45402,443
1296336,184.64.34.23,48888,3389
1296336,184.64.34.23,43864,3389
1296336,184.64.34.23,60125,3389
1296336,184.64.34.23,54667,80
1296337,110.11.17.119,48251,3389
1296337,136.9.105.57,50182,3389
1296337,138.10.9.89,52830,80
1296337,119.43.23.54,44868,80
1296337,182.3.53.230,54990,3015
1296337,169.18.78.116,63002,443
1296337,144.16.178.71,52420,80
1296338,121.14.12.29,43414,443
1296338,144.16.236.158,51924,2358
1296338,148.20.57.52,49991,443
1296338,184.64.34.23,41974,2630
1296339,184.64.34.23,54398,443
1296339,120.5.115.68,56635,2699
1296339,184.64.34.23,52621,80
1296339,184.64.34.23,53121,443
1296339,184.64.34.23,40719,3389
1296339,182.3.53.230,44447,2347
1296339,184.64.34.23,44166,3389
1296340,184.64.34.23,64959,3389
1296340,184.64.34.23,48388,80
1296340,184.64.34.23,42755,3389
1296340,156.15.102.51,42166,80
1296340,184.64.34.23,55382,80
1296340,152.11.25.64,63739,2942
1296341,184.64.34.23,64090,2982
1296341,184.64.34.23,63911,80
1296341,184.64.34.23,51455,80
1296342,170.6.172.45,53663,3389
1296342,128.11.152.68,53413,443
1296342,184.64.34.23,53342,3389
1296342,184.64.34.23,49820,80
1296343,184.64.34.23,47790,443
1296343,184.64.34.23,62274,80
1296343,129.18.8.145,60530,80
1296343,184.64.34.23,40109,3389
1296343,184.64.34.23,44721,2912
1296344,184.64.34.23,41004,443
1296344,184.64.34.23,47138,80
1296344,184.64.34.23,44709,3389
1296344,184.64.34.23,62850,1879
1296345,184.64.34.23,62239,3389
1296345,184.64.34.23,45025,80
1296345,184.64.34.23,56382,80
1296345,184.64.34.23,55346,80
1296345,184.64.34.23,49178,443
1296345,184.64.34.23,50614,443
1296346,184.64.34.23,60316,3389
1296346,184.64.34.23,51819,3396
1296346,184.64.34.23,52820,1543
1296346,184.64.34.23,57491,443
1296346,118.13.118.98,55375,80
1296347,140.11.119.114,42925,80
1296347,184.64.34.23,58557,3389
1296347,152.11.242.22,54586,3389
1296347,184.64.34.23,50001,3389
1296347,184.64.34.23,60433,3389
1296347,184.64.34.23,48331,3389
1296348,169.20.150.73,52499,3389
1296348,184.64.34.23,61044,80
1296348,184.64.34.23,49472,3389
1296348,184.64.34.23,48223,80
1296348,184.64.34.23,63405,443
1296349,184.64.34.23,42975,3389
1296349,184.64.34.23,50533,443
1296349,184.64.34.23,41965,443
1296349,184.64.34.23,48141,80
1296349,184.64.34.23,40473,3389
1296350,184.64.34.23,48527,3389
1296350,184.64.34.23,55532,80
1296350,184.64.34.23,46841,3907
1296350,168.10.111.67,60766,3389
1296350,184.64.34.23,58468,443
1296351,131.17.172.158,53934,443
1296351,138.13.110.23,55943,3322
1296351,125.5.9.35,43914,3565
1296352,184.64.34.23,49613,4245
1296352,184.64.34.23,47811,4992
1296352,151.12.76.134,61755,443
1296352,184.64.34.23,60443,443
1296352,184.64.34.23,42585,3389
1296352,184.64.34.23,43255,443
1296352,119.43.23.54,49100,3389
1296353,163.8.118.53,64583,443
1296353,127.11.125.38,40958,80
1296353,119.11.14.107,41474,443
1296353,123.10.56.118,42474,80
1296353,150.4.117.103,40274,80
1296354,148.13.48.139,46482,1503
1296354,152.13.39.224,52891,80
1296354,141.5.195.170,53987,3389
1296354,114.14.165.60,46293,2704
1296355,184.64.34.23,59585,3389
1296355,158.5.172.201,45994,443
1296355,184.64.34.23,46235,3389
1296355,122.9.157.179,59497,443
1296355,184.64.34.23,47003,80
1296356,182.3.53.230,60766,80
1296356,184.64.34.23,41917,4352
1296356,184.64.34.23,51479,80
1296356,184.64.34.23,57915,1240
1296356,155.7.200.104,54669,80
1296357,117.13.206.107,53425,80
1296357,184.64.34.23,51189,443
1296357,184.64.34.23,51052,443
1296357,184.64.34.23,47794,3389
1296358,115.15.158.94,45447,1519
1296358,184.64.34.23,45648,3389
1296358,143.14.115.200,60541,2318
1296358,184.64.34.23,62028,80
1296358,156.12.162.164,57871,3389
1296359,184.64.34.23,43136,80
1296359,184.64.34.23,63115,443
1296359,160.12.230.41,44748,3389
1296359,184.64.34.23,51316,3389
1296359,184.64.34.23,49215,443
1296359,184.64.34.23,40311,80
1296360,184.64.34.23,63262,1800
1296360,184.64.34.23,53561,3389
1296360,184.64.34.23,58333,3553
1296360,120.13.59.70,58752,80
1296360,110.13.99.51,42949,443
1296360,126.19.237.21,55795,3389
1296360,184.64.34.23,60929,443
1296361,184.64.34.23,61302,443
1296361,114.15.244.149,41733,5127
1296361,184.64.34.23,47560,443
1296361,124.20.179.52,43256,80
1296361,184.64.34.23,63817,443
1296361,184.64.34.23,54498,3389
1296361,184.64.34.23,58845,443
1296361,184.64.34.23,52517,5377
1296361,184.64.34.23,55916,3389
1296362,129.8.25.6,51793,3389
1296362,184.64.34.23,57423,3389
1296362,184.64.34.23,43748,3734
1296362,184.64.34.23,60219,80
1296362,163.19.128.157,58788,443
1296362,149.7.73.39,53802,80
1296362,115.18.230.102,57417,443
1296363,184.64.34.23,50924,443
1296363,184.64.34.23,63231,3329
1296363,184.64.34.23,50768,1077
1296363,116.9.222.208,56334,443
1296363,184.64.34.23,42233,3389
1296364,141.10.166.11,61948,4623
1296364,184.64.34.23,41459,5274
1296364,184.64.34.23,54187,80
1296364,184.64.34.23,55608,3389
1296364,162.4.6.135,51683,80
1296364,111.10.13.223,46260,80
1296364,184.64.34.23,50722,443
1296365,128.5.190.18,59615,2960
1296365,184.64.34.23,52774,3389
1296365,184.64.34.23,46550,443
1296365,184.64.34.23,61019,3044
1296365,138.6.128.54,45798,4595
1296365,184.64.34.23,50133,2945
1296365,121.10.200.70,48483,4274
1296366,129.4.155.130,44774,443
1296366,184.64.34.23,43941,443
1296366,169.15.181.32,57998,3389
1296366,119.43.23.54,46308,80
1296367,130.15.71.152,57442,3389
1296367,122.16.137.127,54278,80
1296367,182.3.53.230,64231,80
1296367,165.15.91.201,51739,80
1296367,152.16.135.139,58907,443
1296368,111.5.104.205,41824,80
1296368,165.17.78.178,60737,443
1296368,111.13.86.198,43482,3389
1296368,158.19.153.163,42895,80
1296368,184.64.34.23,44188,80
1296368,167.18.122.127,52019,3389
1296369,184.64.34.23,58446,2197
1296369,159.9.91.177,54159,2120
1296369,184.64.34.23,50442,80
1296370,182.3.53.230,48766,80
1296370,184.64.34.23,61533,3389
1296370,184.64.34.23,61165,3389
1296370,184.64.34.23,47775,3389
1296371,184.64.34.23,43017,80
1296371,184.64.34.23,56089,3389
1296371,158.6.66.228,47857,3389
1296371,184.64.34.23,40563,3389
1296372,184.64.34.23,55787,2212
1296372,184.64.34.23,56465,443
1296372,184.64.34.23,61099,3389
1296372,184.64.34.23,51088,3389
1296372,184.64.34.23,57161,1849
1296372,139.10.129.79,55119,2508
1296373,110.9.126.244,53827,443
1296373,124.15.109.119,59955,80
1296373,146.17.90.211,54644,443
1296373,184.64.34.23,41854,4511
1296373,147.13.78.77,57989,3389
1296374,184.64.34.23,46563,443
1296374,184.64.34.23,45768,443
1296374,166.9.114.139,47697,3389
1296375,184.64.34.23,62538,1771
1296375,152.15.192.150,48889,3389
1296375,147.19.170.148,50668,4213
1296375,184.64.34.23,42304,3389
1296376,184.64.34.23,59901,1548
1296376,112.12.104.155,55275,4869
1296376,184.64.34.23,49196,3389
1296376,158.7.52.34,62995,443
1296376,147.9.58.57,58897,80
1296376,184.64.34.23,47230,80
1296377,184.64.34.23,60780,3389
1296377,184.64.34.23,44728,1627
1296377,149.17.128.175,61884,3389
1296377,120.7.33.220,55745,80
1296377,184.64.34.23,58274,4049
1296377,148.7.178.233,42743,443
1296378,155.13.214.191,55914,80
1296378,184.64.34.23,61616,3389
1296378,184.64.34.23,62520,3389
1296378,131.20.174.189,60419,80
1296379,184.64.34.23,60835,3389
1296379,127.10.93.139,48995,3389
1296379,184.64.34.23,53289,1300
1296379,184.64.34.23,52702,443
1296379,184.64.34.23,57259,443
1296380,184.64.34.23,44139,80
1296380,184.64.34.23,46742,3389
1296380,184.64.34.23,57662,3389
1296380,138.17.106.28,60956,3659
1296380,184.64.34.23,54747,443
1296380,184.64.34.23,62392,80
1296380,184.64.34.23,47635,3389
1296381,137.8.40.70,44587,80
1296381,184.64.34.23,50770,443
1296381,184.64.34.23,47629,3389
1296382,184.64.34.23,49368,443
1296382,184.64.34.23,58197,80
1296382,184.64.34.23,59737,2959
1296382,184.64.34.23,63498,1462
1296382,184.64.34.23,64978,3389
1296382,184.64.34.23,47511,443
1296383,184.64.34.23,64754,3389
1296383,184.64.34.23,54298,3389
1296383,119.43.23.54,58954,443
1296383,149.11.77.223,46547,443
1296383,119.43.23.54,51197,80
1296384,135.4.8.205,45125,443
1296384,134.18.152.46,50514,80
1296384,138.6.246.188,58256,3633
1296385,142.19.206.102,58659,3389
1296385,167.14.161.119,41496,2684
1296385,128.18.68.203,43368,80
1296385,184.64.34.23,47877,443
1296385,111.7.112.216,64889,80
1296386,182.3.53.230,59434,3389
1296386,184.64.34.23,62903,443
1296386,184.64.34.23,45213,2507
1296386,184.64.34.23,47305,80
1296386,127.20.122.107,56628,3389
1296387,184.64.34.23,50192,3389
1296387,184.64.34.23,48406,80
1296387,184.64.34.23,55851,4552
1296387,136.13.165.180,52750,80
1296387,113.18.244.61,43927,443
1296388,184.64.34.23,64850,443
1296388,184.64.34.23,41434,80
1296388,184.64.34.23,58227,443
1296388,184.64.34.23,64765,80
1296388,155.20.207.54,55610,2761
1296389,184.64.34.23,47353,443
1296389,184.64.34.23,64483,3389
1296389,112.18.216.35,57555,3389
1296389,117.18.122.174,45604,80
1296389,184.64.34.23,52741,80
1296390,184.64.34.23,64215,3389
1296390,156.14.184.184,48673,2317
1296390,153.20.8.156,57628,3999
1296390,154.15.188.71,48409,3389
1296390,135.16.134.213,57218,80
1296390,184.64.34.23,61890,443
1296390,184.64.34.23,52461,443
1296391,184.64.34.23,48888,80
1296391,184.64.34.23,62169,2740
1296391,128.9.224.148,42367,80
1296391,114.14.241.122,54411,3389
1296391,184.64.34.23,62485,80
1296392,184.64.34.23,44550,3389
1296392,184.64.34.23,59038,443
1296392,158.15.71.155,49062,443
1296393,184.64.34.23,46494,443
1296393,130.8.71.200,54948,1575
1296393,184.64.34.23,62297,3389
1296393,160.19.97.72,44381,1869
1296393,117.4.157.164,52764,443
1296394,110.13.57.151,55695,443
1296394,184.64.34.23,61400,80
1296394,184.64.34.23,57405,80
1296394,184.64.34.23,59157,443
1296394,140.16.24.9,48010,443
1296395,184.64.34.23,57072,80
1296395,147.20.121.100,55142,3389
1296395,184.64.34.23,53004,3389
1296395,145.13.236.136,59268,80
1296395,168.15.248.40,47239,4958
1296395,143.11.191.230,50030,80
1296396,184.64.34.23,51949,4516
1296396,184.64.34.23,52334,443
1296396,184.64.34.23,56462,80
1296396,184.64.34.23,44433,2118
1296396,184.64.34.23,58970,443
1296396,184.64.34.23,62921,1299
1296397,184.64.34.23,53658,3651
1296397,184.64.34.23,43541,3389
1296397,184.64.34.23,60654,443
1296397,184.64.34.23,63936,3389
1296397,147.8.200.124,53950,443
1296398,184.64.34.23,45244,80
1296398,184.64.34.23,48319,4077
1296398,120.11.94.8,61107,3389
1296398,184.64.34.23,44219,443
1296398,184.64.34.23,40539,443
1296399,184.64.34.23,53624,443
1296399,184.64.34.23,42017,443
1296399,119.43.23.54,42024,80
1296399,158.10.35.83,40974,80
1296399,119.43.23.54,56590,3389
1296399,112.9.132.217,52446,80
1296400,117.14.22.219,61504,3389
1296400,124.13.166.96,53682,1659
1296400,132.6.100.219,55323,80
1296400,146.11.5.159,61357,443
1296401,123.14.224.20,57433,443
1296401,137.6.162.56,58206,3389
1296401,184.64.34.23,58818,5302
1296401,182.3.53.230,44335,443
1296402,184.64.34.23,51782,5372
1296402,184.64.34.23,46294,3389
1296402,184.64.34.23,51021,3389
1296402,162.16.133.5,63055,1478
1296402,184.64.34.23,44380,3771
1296403,112.8.215.68,62447,80
1296403,139.7.66.180,48679,3389
1296403,184.64.34.23,40441,443
1296403,124.7.112.170,40072,3389
1296403,146.19.9.153,53733,80
1296403,184.64.34.23,51913,3389
1296404,184.64.34.23,57899,3389
1296404,140.13.204.104,55133,2808
1296404,184.64.34.23,59019,3389
1296404,184.64.34.23,49089,1370
1296405,160.14.128.208,51605,443
1296405,167.4.6.146,48787,4517
1296405,184.64.34.23,60812,443
1296405,113.7.127.102,49084,80
1296406,123.6.94.61,55958,80
1296406,134.18.60.32,51601,80
1296406,184.64.34.23,59287,3071
1296406,184.64.34.23,42647,3389
1296406,184.64.34.23,55679,80
1296406,184.64.34.23,53890,443
1296407,184.64.34.23,48438,3105
1296407,123.12.132.31,56004,3704
1296407,184.64.34.23,54554,80
1296407,184.64.34.23,57625,443
1296407,184.64.34.23,51677,1275
1296408,184.64.34.23,51513,443
1296408,184.64.34.23,44502,80
1296408,184.64.34.23,53817,443
1296408,184.64.34.23,48826,3389
1296408,166.16.246.241,42919,80
1296408,184.64.34.23,44035,443
1296409,184.64.34.23,42860,80
1296409,162.5.71.174,50704,443
1296409,124.18.178.190,42122,80
1296410,184.64.34.23,43028,80
1296410,111.8.248.157,46178,3201
1296410,184.64.34.23,46103,4094
1296410,184.64.34.23,52334,443
1296411,184.64.34.23,50548,443
1296411,184.64.34.23,41828,3389
1296411,155.14.236.163,49580,80
1296411,157.20.180.78,64684,4199
1296412,184.64.34.23,45858,3389
1296412,119.8.16.222,54354,4550
1296412,141.8.66.28,57610,80
1296412,184.64.34.23,45757,80
1296412,184.64.34.23,54183,1685
1296412,156.18.174.218,61046,3389
1296412,184.64.34.23,60816,80
1296412,164.12.98.85,49102,4576
1296413,184.64.34.23,53681,3389
1296413,168.9.206.226,40585,443
1296413,117.18.187.23,49943,80
